ratings_and_offers_id,ulta_id,rating,no_of_reviews,options,offers,date
11957,11957,4.20,9.0,,,08/23/2020
11958,11958,5.00,2.0,,"Buy 1, get 1 at 50% off!",08/23/2020
11959,11959,4.70,3229.0,2 Sizes,,08/23/2020
11960,11960,4.60,1657.0,2 Sizes,,08/23/2020
11961,11961,4.00,8.0,,,08/23/2020
11962,11962,4.70,434.0,,,08/23/2020
11963,11963,4.70,1346.0,2 Sizes,,08/23/2020
11964,11964,4.40,759.0,2 Sizes,,08/23/2020
11965,11965,4.70,958.0,2 Sizes,,08/23/2020
11966,11966,4.40,39.0,,,08/23/2020
11967,11967,4.40,143.0,,,08/23/2020
11968,11968,4.40,24.0,,,08/23/2020
11969,11969,4.70,578.0,,,08/23/2020
11970,11970,4.70,616.0,2 Sizes,,08/23/2020
11971,11971,4.60,289.0,,,08/23/2020
11972,11972,4.20,106.0,,,08/23/2020
11973,11973,4.70,55.0,,,08/23/2020
11974,11974,4.70,242.0,2 Sizes,,08/23/2020
11975,11975,4.40,714.0,,,08/23/2020
11976,11976,4.50,62.0,,,08/23/2020
11977,11977,4.50,64.0,,,08/23/2020
11978,11978,4.40,199.0,,,08/23/2020
11979,11979,4.60,145.0,,,08/23/2020
11980,11980,4.60,279.0,,,08/23/2020
11981,11981,4.70,421.0,,,08/23/2020
11982,11982,4.60,649.0,2 Sizes,,08/23/2020
11983,11983,4.50,371.0,,,08/23/2020
11984,11984,4.70,3229.0,,,08/23/2020
11985,11985,4.20,129.0,,"Buy 1, get 1 40% off!",08/23/2020
11986,11986,4.80,120.0,,,08/23/2020
11987,11987,4.40,35.0,,Free Gift with Purchase!,08/23/2020
11988,11988,4.10,391.0,2 Sizes,,08/23/2020
11989,11989,4.50,190.0,,,08/23/2020
11990,11990,4.70,76.0,,Free Gift with Purchase!,08/23/2020
11991,11991,4.50,57.0,,,08/23/2020
11992,11992,4.30,62.0,,,08/23/2020
11993,11993,4.60,36.0,,,08/23/2020
11994,11994,4.40,174.0,,,08/23/2020
11995,11995,4.80,270.0,,,08/23/2020
11996,11996,4.40,91.0,2 Sizes,,08/23/2020
11997,11997,4.80,51.0,,,08/23/2020
11998,11998,4.00,96.0,,,08/23/2020
11999,11999,4.70,101.0,,,08/23/2020
12000,12000,4.50,53.0,,,08/23/2020
12001,12001,4.70,122.0,,,08/23/2020
12002,12002,4.70,59.0,,,08/23/2020
12003,12003,3.30,7.0,,,08/23/2020
12004,12004,4.30,161.0,,,08/23/2020
12005,12005,4.80,5.0,,,08/23/2020
12006,12006,4.50,50.0,,,08/23/2020
12007,12007,4.70,22.0,,,08/23/2020
12008,12008,4.60,52.0,,,08/23/2020
12009,12009,4.80,8.0,,,08/23/2020
12010,12010,4.10,184.0,,,08/23/2020
12011,12011,4.80,78.0,,,08/23/2020
12012,12012,4.40,81.0,,,08/23/2020
12013,12013,4.30,29.0,,,08/23/2020
12014,12014,4.60,96.0,,,08/23/2020
12015,12015,3.90,55.0,,,08/23/2020
12016,12016,4.20,92.0,,,08/23/2020
12017,12017,4.50,65.0,,,08/23/2020
12018,12018,4.30,140.0,,,08/23/2020
12019,12019,4.10,229.0,2 Sizes,,08/23/2020
12020,12020,5.00,6.0,,,08/23/2020
12021,12021,4.80,44.0,,,08/23/2020
12022,12022,4.70,426.0,,,08/23/2020
12023,12023,4.50,43.0,,,08/23/2020
12024,12024,4.80,206.0,,,08/23/2020
12025,12025,3.50,22.0,,,08/23/2020
12026,12026,4.50,22.0,,,08/23/2020
12027,12027,4.50,40.0,,,08/23/2020
12028,12028,4.20,57.0,,,08/23/2020
12029,12029,4.10,28.0,,,08/23/2020
12030,12030,4.60,25.0,,,08/23/2020
12031,12031,4.30,152.0,,,08/23/2020
12032,12032,5.00,3.0,,,08/23/2020
12033,12033,4.70,958.0,,,08/23/2020
12034,12034,4.20,20.0,,,08/23/2020
12035,12035,4.70,100.0,,,08/23/2020
12036,12036,4.20,64.0,,,08/23/2020
12037,12037,4.30,16.0,,"Buy 1, get 1 40% off!",08/23/2020
12038,12038,4.80,21.0,,,08/23/2020
12039,12039,4.60,80.0,,,08/23/2020
12040,12040,4.40,75.0,,,08/23/2020
12041,12041,4.80,146.0,,,08/23/2020
12042,12042,3.90,31.0,,Free Gift with Purchase!,08/23/2020
12043,12043,4.40,94.0,,,08/23/2020
12044,12044,3.60,30.0,,,08/23/2020
12045,12045,4.70,63.0,,,08/23/2020
12046,12046,4.70,79.0,,,08/23/2020
12047,12047,4.70,160.0,,,08/23/2020
12048,12048,4.60,185.0,,,08/23/2020
12049,12049,4.40,133.0,,,08/23/2020
12050,12050,4.70,42.0,,,08/23/2020
12051,12051,4.40,89.0,,,08/23/2020
12052,12052,4.60,9.0,,,08/23/2020
12053,12053,4.70,95.0,,,08/23/2020
12054,12054,4.70,65.0,,,08/23/2020
12055,12055,4.20,155.0,,,08/23/2020
12056,12056,4.70,65.0,,,08/23/2020
12057,12057,4.50,2.0,,,08/23/2020
12058,12058,4.30,12.0,,,08/23/2020
12059,12059,4.50,188.0,,,08/23/2020
12060,12060,4.70,7.0,,,08/23/2020
12061,12061,4.50,188.0,,,08/23/2020
12062,12062,4.80,187.0,,,08/23/2020
12063,12063,3.40,29.0,,,08/23/2020
12064,12064,4.50,272.0,,,08/23/2020
12065,12065,3.90,22.0,,,08/23/2020
12066,12066,4.10,12.0,,,08/23/2020
12067,12067,4.50,20.0,,,08/23/2020
12068,12068,3.60,44.0,,,08/23/2020
12069,12069,4.10,12.0,,,08/23/2020
12070,12070,5.00,2.0,,,08/23/2020
12071,12071,0,,,,08/23/2020
12072,12072,4.50,6.0,,,08/23/2020
12073,12073,4.20,10.0,,,08/23/2020
12074,12074,3.60,22.0,,,08/23/2020
12075,12075,3.60,103.0,,,08/23/2020
12076,12076,4.30,15.0,,,08/23/2020
12077,12077,4.40,37.0,,,08/23/2020
12078,12078,4.80,318.0,,,08/23/2020
12079,12079,4.50,64.0,,,08/23/2020
12080,12080,4.60,51.0,,,08/23/2020
12081,12081,3.90,16.0,,,08/23/2020
12082,12082,4.20,62.0,,,08/23/2020
12083,12083,5.00,1.0,,,08/23/2020
12084,12084,3.80,5.0,,"Buy 1, get 1 40% off!",08/23/2020
12085,12085,4.70,137.0,,,08/23/2020
12086,12086,4.50,238.0,,,08/23/2020
12087,12087,4.50,11.0,,,08/23/2020
12088,12088,3.30,4.0,,Free Gift with Purchase!,08/23/2020
12089,12089,4.10,19.0,,,08/23/2020
12090,12090,4.70,434.0,,,08/23/2020
12091,12091,4.40,9.0,,,08/23/2020
12092,12092,5.00,1.0,,,08/23/2020
12093,12093,3.10,17.0,,,08/23/2020
12094,12094,4.50,115.0,,,08/23/2020
12095,12095,4.60,401.0,,,08/23/2020
12096,12096,5.00,2.0,,,08/23/2020
12097,12097,4.40,5.0,,,08/23/2020
12098,12098,4.40,79.0,,,08/23/2020
12099,12099,4.50,4.0,,,08/23/2020
12100,12100,4.30,52.0,,"Buy 1, get 1 FREE - Add 2 items to qualify!",08/23/2020
12101,12101,4.50,15.0,,,08/23/2020
12102,12102,2.40,20.0,,,08/23/2020
12103,12103,3.70,10.0,,,08/23/2020
12104,12104,4.50,32.0,,,08/23/2020
12105,12105,3.50,2.0,,,08/23/2020
12106,12106,5.00,2.0,,,08/23/2020
12107,12107,3.00,6.0,,,08/23/2020
12108,12108,4.60,689.0,,,08/23/2020
12109,12109,4.30,163.0,3 Sizes,,08/23/2020
12110,12110,4.90,36.0,,,08/23/2020
12111,12111,4.70,419.0,,,08/23/2020
12112,12112,4.40,185.0,,,08/23/2020
12113,12113,4.40,354.0,,,08/23/2020
12114,12114,4.30,131.0,,,08/23/2020
12115,12115,4.40,30.0,,Free Gift with Purchase!,08/23/2020
12116,12116,4.00,4.0,,,08/23/2020
12117,12117,5.00,5.0,,,08/23/2020
12118,12118,4.30,90.0,,,08/23/2020
12119,12119,4.70,20.0,,,08/23/2020
12120,12120,4.60,8.0,,,08/23/2020
12121,12121,4.50,65.0,,,08/23/2020
12122,12122,4.40,62.0,,,08/23/2020
12123,12123,4.40,120.0,,,08/23/2020
12124,12124,4.90,9.0,,,08/23/2020
12125,12125,3.90,22.0,,,08/23/2020
12126,12126,4.40,65.0,,,08/23/2020
12127,12127,4.40,7.0,,,08/23/2020
12128,12128,3.80,23.0,,,08/23/2020
12129,12129,5.00,19.0,,"Buy 1, get 1 40% off!",08/23/2020
12130,12130,4.00,7.0,,,08/23/2020
12131,12131,5.00,2.0,,,08/23/2020
12132,12132,4.30,65.0,,,08/23/2020
12133,12133,4.40,9.0,,,08/23/2020
12134,12134,4.40,148.0,,,08/23/2020
12135,12135,4.20,158.0,,,08/23/2020
12136,12136,4.30,71.0,,,08/23/2020
12137,12137,4.60,9.0,,,08/23/2020
12138,12138,4.20,45.0,,,08/23/2020
12139,12139,4.30,67.0,,,08/23/2020
12140,12140,4.30,163.0,,,08/23/2020
12141,12141,4.20,67.0,,,08/23/2020
12142,12142,4.50,24.0,,,08/23/2020
12143,12143,4.60,548.0,,,08/23/2020
12144,12144,3.70,67.0,,,08/23/2020
12145,12145,4.30,41.0,,,08/23/2020
12146,12146,5.00,5.0,,,08/23/2020
12147,12147,3.80,21.0,,,08/23/2020
12148,12148,4.60,10.0,,,08/23/2020
12149,12149,3.50,6.0,,,08/23/2020
12150,12150,4.50,22.0,,,08/23/2020
12151,12151,5.00,2.0,,,08/23/2020
12152,12152,4.50,12.0,,,08/23/2020
12153,12153,3.80,36.0,,,08/23/2020
12154,12154,4.20,14.0,,,08/23/2020
12155,12155,0,,,,08/23/2020
12156,12156,3.70,33.0,,,08/23/2020
12157,12157,3.20,10.0,,,08/23/2020
12158,12158,4.50,22.0,,,08/23/2020
12159,12159,4.60,47.0,,,08/23/2020
12160,12160,3.60,8.0,,,08/23/2020
12161,12161,4.70,1455.0,2 Sizes,,08/23/2020
12162,12162,4.70,1201.0,,,08/23/2020
12163,12163,4.70,2075.0,2 Sizes,,08/23/2020
12164,12164,4.70,1468.0,,,08/23/2020
12165,12165,4.50,538.0,,,08/23/2020
12166,12166,4.60,1284.0,,,08/23/2020
12167,12167,4.50,141.0,3 Sizes,,08/23/2020
12168,12168,4.40,308.0,,,08/23/2020
12169,12169,4.60,176.0,,,08/23/2020
12170,12170,0.00,,,,08/23/2020
12171,12171,4.50,220.0,,,08/23/2020
12172,12172,4.70,728.0,,,08/23/2020
12173,12173,4.50,471.0,,,08/23/2020
12174,12174,4.10,298.0,,,08/23/2020
12175,12175,4.30,489.0,,,08/23/2020
12176,12176,4.60,241.0,,,08/23/2020
12177,12177,4.50,315.0,,,08/23/2020
12178,12178,4.50,81.0,,,08/23/2020
12179,12179,4.70,262.0,,,08/23/2020
12180,12180,4.40,300.0,,,08/23/2020
12181,12181,4.20,23.0,,,08/23/2020
12182,12182,4.60,786.0,,,08/23/2020
12183,12183,4.60,14.0,,,08/23/2020
12184,12184,4.60,164.0,,,08/23/2020
12185,12185,4.40,205.0,,,08/23/2020
12186,12186,4.40,21.0,,,08/23/2020
12187,12187,4.10,23.0,,,08/23/2020
12188,12188,4.70,136.0,,,08/23/2020
12189,12189,4.50,98.0,,,08/23/2020
12190,12190,4.70,91.0,,,08/23/2020
12191,12191,4.40,40.0,2 Sizes,,08/23/2020
12192,12192,4.60,67.0,3 Sizes,,08/23/2020
12193,12193,3.90,20.0,,,08/23/2020
12194,12194,4.70,80.0,,,08/23/2020
12195,12195,4.70,231.0,,,08/23/2020
12196,12196,4.30,69.0,,,08/23/2020
12197,12197,3.20,38.0,,,08/23/2020
12198,12198,4.40,48.0,,,08/23/2020
12199,12199,4.50,67.0,,,08/23/2020
12200,12200,4.60,76.0,,,08/23/2020
12201,12201,4.10,103.0,,,08/23/2020
12202,12202,3.60,33.0,,,08/23/2020
12203,12203,4.80,5.0,,,08/23/2020
12204,12204,4.50,149.0,,,08/23/2020
12205,12205,4.30,318.0,,,08/23/2020
12206,12206,4.50,246.0,,,08/23/2020
12207,12207,4.30,86.0,,,08/23/2020
12208,12208,4.10,428.0,,,08/23/2020
12209,12209,4.60,167.0,,,08/23/2020
12210,12210,4.50,161.0,,,08/23/2020
12211,12211,4.30,36.0,,,08/23/2020
12212,12212,4.50,492.0,,,08/23/2020
12213,12213,4.40,749.0,,,08/23/2020
12214,12214,4.40,171.0,,,08/23/2020
12215,12215,4.60,18.0,,,08/23/2020
12216,12216,4.40,46.0,,,08/23/2020
12217,12217,4.30,137.0,,,08/23/2020
12218,12218,4.10,177.0,,,08/23/2020
12219,12219,4.60,151.0,,,08/23/2020
12220,12220,4.60,171.0,,,08/23/2020
12221,12221,4.50,96.0,,,08/23/2020
12222,12222,4.40,91.0,,,08/23/2020
12223,12223,3.70,28.0,,,08/23/2020
12224,12224,4.30,110.0,,,08/23/2020
12225,12225,4.50,31.0,,,08/23/2020
12226,12226,4.10,90.0,,,08/23/2020
12227,12227,4.60,45.0,,,08/23/2020
12228,12228,3.60,64.0,,,08/23/2020
12229,12229,0.00,,,,08/23/2020
12230,12230,4.70,117.0,,,08/23/2020
12231,12231,4.60,242.0,,,08/23/2020
12232,12232,4.70,616.0,,,08/23/2020
12233,12233,4.00,7.0,,,08/23/2020
12234,12234,4.50,46.0,,,08/23/2020
12235,12235,4.50,251.0,,,08/23/2020
12236,12236,0.00,,,,08/23/2020
12237,12237,4.40,484.0,,,08/23/2020
12238,12238,4.50,146.0,,,08/23/2020
12239,12239,4.20,105.0,,,08/23/2020
12240,12240,3.90,174.0,,,08/23/2020
12241,12241,4.30,158.0,,,08/23/2020
12242,12242,4.40,7.0,,,08/23/2020
12243,12243,4.70,63.0,,,08/23/2020
12244,12244,4.50,92.0,,,08/23/2020
12245,12245,4.00,5.0,,,08/23/2020
12246,12246,4.70,103.0,,,08/23/2020
12247,12247,4.40,29.0,,,08/23/2020
12248,12248,4.60,8.0,,,08/23/2020
12249,12249,4.30,49.0,,,08/23/2020
12250,12250,3.80,5.0,,,08/23/2020
12251,12251,4.10,20.0,,,08/23/2020
12252,12252,4.60,27.0,,,08/23/2020
12253,12253,4.90,11.0,,,08/23/2020
12254,12254,3.80,12.0,,,08/23/2020
12255,12255,4.50,19.0,,,08/23/2020
12256,12256,3.70,29.0,,,08/23/2020
12257,12257,4.40,411.0,,,08/23/2020
12258,12258,4.30,593.0,,,08/23/2020
12259,12259,5.00,11.0,,,08/23/2020
12260,12260,4.20,122.0,,,08/23/2020
12261,12261,4.50,88.0,,,08/23/2020
12262,12262,4.20,55.0,,,08/23/2020
12263,12263,4.60,18.0,,,08/23/2020
12264,12264,4.40,154.0,,,08/23/2020
12265,12265,4.00,6.0,,Free Gift with Purchase!,08/23/2020
12266,12266,0,,,,08/23/2020
12267,12267,4.00,323.0,,,08/23/2020
12268,12268,4.80,24.0,,,08/23/2020
12269,12269,4.50,82.0,,,08/23/2020
12270,12270,3.60,15.0,,,08/23/2020
12271,12271,4.50,70.0,,,08/23/2020
12272,12272,4.40,89.0,,,08/23/2020
12273,12273,4.20,62.0,,,08/23/2020
12274,12274,4.40,25.0,,,08/23/2020
12275,12275,4.50,153.0,,,08/23/2020
12276,12276,4.60,83.0,,,08/23/2020
12277,12277,4.30,53.0,,,08/23/2020
12278,12278,4.00,92.0,,,08/23/2020
12279,12279,4.50,42.0,,,08/23/2020
12280,12280,3.80,14.0,,,08/23/2020
12281,12281,4.50,143.0,,,08/23/2020
12282,12282,4.20,99.0,,,08/23/2020
12283,12283,4.20,13.0,4 Colors,,08/23/2020
12284,12284,4.70,103.0,,,08/23/2020
12285,12285,4.50,23.0,,,08/23/2020
12286,12286,4.20,204.0,,,08/23/2020
12287,12287,4.90,58.0,,,08/23/2020
12288,12288,4.40,728.0,,"Buy 1, get 1 at 50% off!",08/23/2020
12289,12289,4.50,41.0,,,08/23/2020
12290,12290,4.30,489.0,,,08/23/2020
12291,12291,4.00,40.0,,,08/23/2020
12292,12292,4.40,132.0,,,08/23/2020
12293,12293,5.00,3.0,,,08/23/2020
12294,12294,3.80,4.0,,,08/23/2020
12295,12295,4.30,8.0,,,08/23/2020
12296,12296,4.10,32.0,,,08/23/2020
12297,12297,5.00,5.0,,,08/23/2020
12298,12298,4.30,84.0,,,08/23/2020
12299,12299,3.70,32.0,,,08/23/2020
12300,12300,4.20,56.0,,,08/23/2020
12301,12301,4.60,8.0,,,08/23/2020
12302,12302,5.00,4.0,,,08/23/2020
12303,12303,4.50,96.0,,,08/23/2020
12304,12304,4.40,93.0,,,08/23/2020
12305,12305,4.70,50.0,,,08/23/2020
12306,12306,4.60,18.0,,,08/23/2020
12307,12307,5.00,2.0,,,08/23/2020
12308,12308,4.30,19.0,,,08/23/2020
12309,12309,4.30,71.0,,,08/23/2020
12310,12310,5.00,3.0,,,08/23/2020
12311,12311,3.30,13.0,,,08/23/2020
12312,12312,4.30,265.0,,,08/23/2020
12313,12313,2.60,108.0,,,08/23/2020
12314,12314,4.30,52.0,,,08/23/2020
12315,12315,4.40,264.0,,,08/23/2020
12316,12316,0,,,,08/23/2020
12317,12317,4.40,109.0,,,08/23/2020
12318,12318,4.50,92.0,,,08/23/2020
12319,12319,3.80,4.0,,,08/23/2020
12320,12320,4.30,86.0,,,08/23/2020
12321,12321,4.20,110.0,,,08/23/2020
12322,12322,5.00,3.0,,,08/23/2020
12323,12323,4.30,96.0,,,08/23/2020
12324,12324,3.50,2.0,,,08/23/2020
12325,12325,4.50,24.0,,,08/23/2020
12326,12326,4.30,21.0,,,08/23/2020
12327,12327,5.00,11.0,,,08/23/2020
12328,12328,4.00,1.0,,,08/23/2020
12329,12329,0,,,,08/23/2020
12330,12330,4.60,83.0,,,08/23/2020
12331,12331,4.50,4.0,,,08/23/2020
12332,12332,4.50,54.0,,,08/23/2020
12333,12333,3.60,45.0,,,08/23/2020
12334,12334,4.10,338.0,2 Sizes,,08/23/2020
12335,12335,4.80,4.0,,,08/23/2020
12336,12336,4.70,6.0,,,08/23/2020
12337,12337,4.00,3.0,,,08/23/2020
12338,12338,4.40,31.0,,,08/23/2020
12339,12339,4.00,30.0,,,08/23/2020
12340,12340,4.20,57.0,,,08/23/2020
12341,12341,4.60,49.0,,,08/23/2020
12342,12342,3.90,21.0,,,08/23/2020
12343,12343,3.80,5.0,,,08/23/2020
12344,12344,2.30,50.0,,,08/23/2020
12345,12345,4.40,749.0,,,08/23/2020
12346,12346,3.40,127.0,,,08/23/2020
12347,12347,4.40,48.0,,,08/23/2020
12348,12348,3.60,37.0,,"Buy 1, get 1 at 50% off!",08/23/2020
12349,12349,0.00,,,,08/23/2020
12350,12350,0,,,,08/23/2020
12351,12351,4.10,127.0,,,08/23/2020
12352,12352,4.50,69.0,,,08/23/2020
12353,12353,5.00,3.0,,,08/23/2020
12354,12354,2.60,34.0,,,08/23/2020
12355,12355,4.40,16.0,,,08/23/2020
12356,12356,4.30,59.0,,,08/23/2020
12357,12357,4.60,5.0,,,08/23/2020
12358,12358,3.30,10.0,,,08/23/2020
12359,12359,2.60,7.0,,,08/23/2020
12360,12360,3.70,11.0,,,08/23/2020
12361,12361,3.00,2.0,,,08/23/2020
12362,12362,4.00,1.0,,,08/23/2020
12363,12363,4.20,105.0,,,08/23/2020
12364,12364,4.10,84.0,,,08/23/2020
12365,12365,4.40,87.0,,,08/23/2020
12366,12366,4.20,18.0,,,08/23/2020
12367,12367,4.70,45.0,,,08/23/2020
12368,12368,5.00,10.0,,,08/23/2020
12369,12369,4.50,44.0,,,08/23/2020
12370,12370,4.30,6.0,4 Options,,08/23/2020
12371,12371,4.60,101.0,,,08/23/2020
12372,12372,4.90,17.0,,,08/23/2020
12373,12373,4.70,3.0,,,08/23/2020
12374,12374,4.20,1112.0,8 Colors,,08/23/2020
12375,12375,4.30,109.0,7 Colors,,08/23/2020
12376,12376,4.60,312.0,2 Sizes,,08/23/2020
12377,12377,4.40,331.0,2 Sizes,,08/23/2020
12378,12378,4.10,816.0,8 Colors,,08/23/2020
12379,12379,4.00,2271.0,5 Colors,,08/23/2020
12380,12380,5.00,9.0,,,08/23/2020
12381,12381,4.40,26342.0,13 Colors,,08/23/2020
12382,12382,4.60,312.0,2 Sizes,,08/23/2020
12383,12383,3.50,120.0,3 Colors,,08/23/2020
12384,12384,4.40,331.0,2 Sizes,,08/23/2020
12385,12385,3.80,31.0,,,08/23/2020
12386,12386,4.10,553.0,9 Colors,,08/23/2020
12387,12387,4.40,673.0,3 Colors,,08/23/2020
12388,12388,4.40,49.0,3 Colors,,08/23/2020
12389,12389,3.60,415.0,3 Colors,,08/23/2020
12390,12390,4.00,43.0,2 Sizes,,08/23/2020
12391,12391,4.20,13033.0,3 Colors,,08/23/2020
12392,12392,4.50,23.0,3 Colors,,08/23/2020
12393,12393,4.10,10.0,6 Colors,,08/23/2020
12394,12394,5.00,3.0,,,08/23/2020
12395,12395,4.20,202.0,3 Colors,,08/23/2020
12396,12396,4.50,22.0,3 Colors,,08/23/2020
12397,12397,4.40,331.0,,,08/23/2020
12398,12398,5.00,3.0,,,08/23/2020
12399,12399,4.30,3.0,,,08/23/2020
12400,12400,3.80,4.0,,,08/23/2020
12401,12401,1.70,10.0,2 Colors,,08/23/2020
12402,12402,1.30,316.0,5 Colors,,08/23/2020
12403,12403,2.70,3.0,,,08/23/2020
12404,12404,3.00,2.0,,,08/23/2020
12405,12405,4.70,532.0,,,08/23/2020
12406,12406,4.10,190.0,,,08/23/2020
12407,12407,4.20,484.0,,,08/23/2020
12408,12408,4.60,336.0,,,08/23/2020
12409,12409,4.20,32.0,,,08/23/2020
12410,12410,4.60,80.0,,,08/23/2020
12411,12411,4.70,204.0,,,08/23/2020
12412,12412,4.50,311.0,,,08/23/2020
12413,12413,4.00,206.0,,,08/23/2020
12414,12414,4.10,296.0,,,08/23/2020
12415,12415,4.40,627.0,,,08/23/2020
12416,12416,4.40,137.0,,Free Gift with Purchase!,08/23/2020
12417,12417,4.20,95.0,,,08/23/2020
12418,12418,3.80,9.0,,,08/23/2020
12419,12419,4.60,194.0,,,08/23/2020
12420,12420,4.90,19.0,,Free Gift with Purchase!,08/23/2020
12421,12421,3.40,23.0,,,08/23/2020
12422,12422,4.60,105.0,,,08/23/2020
12423,12423,4.80,48.0,,,08/23/2020
12424,12424,4.50,93.0,,,08/23/2020
12425,12425,4.90,65.0,,,08/23/2020
12426,12426,4.30,59.0,,,08/23/2020
12427,12427,4.00,67.0,,,08/23/2020
12428,12428,4.30,60.0,,,08/23/2020
12429,12429,4.10,28.0,,,08/23/2020
12430,12430,4.80,31.0,,,08/23/2020
12431,12431,4.60,9.0,,,08/23/2020
12432,12432,4.80,118.0,,,08/23/2020
12433,12433,4.50,28.0,,,08/23/2020
12434,12434,4.30,120.0,,,08/23/2020
12435,12435,4.60,251.0,,,08/23/2020
12436,12436,5.00,1.0,,,08/23/2020
12437,12437,4.20,5.0,,,08/23/2020
12438,12438,4.50,2.0,,,08/23/2020
12439,12439,4.40,34.0,,,08/23/2020
12440,12440,4.40,170.0,,,08/23/2020
12441,12441,4.50,44.0,,,08/23/2020
12442,12442,4.30,104.0,,,08/23/2020
12443,12443,4.20,23.0,,,08/23/2020
12444,12444,4.00,8.0,,,08/23/2020
12445,12445,4.70,3.0,,,08/23/2020
12446,12446,4.50,27.0,,,08/23/2020
12447,12447,5.00,4.0,,,08/23/2020
12448,12448,4.80,137.0,,,08/23/2020
12449,12449,3.80,41.0,,,08/23/2020
12450,12450,4.50,6.0,,,08/23/2020
12451,12451,4.50,3858.0,,,08/23/2020
12452,12452,5.00,10.0,,,08/23/2020
12453,12453,3.80,4.0,,,08/23/2020
12454,12454,4.60,7.0,,,08/23/2020
12455,12455,5.00,3.0,,,08/23/2020
12456,12456,3.50,105.0,,,08/23/2020
12457,12457,4.10,34.0,,,08/23/2020
12458,12458,4.30,33.0,,,08/23/2020
12459,12459,4.70,26.0,,,08/23/2020
12460,12460,3.50,31.0,,,08/23/2020
12461,12461,4.50,93.0,,,08/23/2020
12462,12462,3.40,43.0,,,08/23/2020
12463,12463,3.90,66.0,,,08/23/2020
12464,12464,4.10,15.0,,Free Gift with Purchase!,08/23/2020
12465,12465,4.20,34.0,,,08/23/2020
12466,12466,4.50,6.0,,,08/23/2020
12467,12467,5.00,4.0,,,08/23/2020
12468,12468,5.00,4.0,,,08/23/2020
12469,12469,4.10,13.0,,,08/23/2020
12470,12470,4.60,60.0,,,08/23/2020
12471,12471,4.60,180.0,,,08/23/2020
12472,12472,4.60,9.0,,,08/23/2020
12473,12473,4.00,206.0,,,08/23/2020
12474,12474,4.60,76.0,,,08/23/2020
12475,12475,4.00,2.0,,,08/23/2020
12476,12476,4.30,68.0,,,08/23/2020
12477,12477,4.40,29.0,,,08/23/2020
12478,12478,0.00,,,,08/23/2020
12479,12479,3.40,5.0,,,08/23/2020
12480,12480,4.40,14.0,,,08/23/2020
12481,12481,4.70,31.0,,,08/23/2020
12482,12482,5.00,2.0,,,08/23/2020
12483,12483,4.60,7.0,,,08/23/2020
12484,12484,4.10,8.0,,,08/23/2020
12485,12485,2.90,9.0,,,08/23/2020
12486,12486,4.00,2.0,,,08/23/2020
12487,12487,4.00,13.0,,,08/23/2020
12488,12488,4.10,64.0,,,08/23/2020
12489,12489,4.60,16.0,,,08/23/2020
12490,12490,4.10,29958.0,37 Colors,,08/23/2020
12491,12491,3.80,431.0,11 Colors,,08/23/2020
12492,12492,4.30,56.0,,,08/23/2020
12493,12493,4.40,25458.0,13 Colors,,08/23/2020
12494,12494,3.30,1390.0,5 Colors,,08/23/2020
12495,12495,3.20,98.0,4 Colors,,08/23/2020
12496,12496,3.60,75.0,,,08/23/2020
12497,12497,2.90,64.0,,,08/23/2020
12498,12498,3.30,792.0,2 Options,,08/23/2020
12499,12499,4.00,8185.0,7 Colors,,08/23/2020
12500,12500,4.10,17.0,,,08/23/2020
12501,12501,4.40,663.0,,,08/23/2020
12502,12502,2.20,88.0,,,08/23/2020
12503,12503,3.10,14.0,,,08/23/2020
12504,12504,2.50,61.0,2 Colors,,08/23/2020
12505,12505,4.20,210.0,14 Colors,,08/23/2020
12506,12506,3.60,449.0,19 Colors,,08/23/2020
12507,12507,3.30,44.0,5 Colors,,08/23/2020
12508,12508,3.70,1540.0,12 Colors,,08/23/2020
12509,12509,3.60,504.0,10 Colors,,08/23/2020
12510,12510,3.60,126.0,20 Colors,,08/23/2020
12511,12511,2.40,308.0,10 Colors,,08/23/2020
12512,12512,3.60,66.0,6 Colors,,08/23/2020
12513,12513,5.00,3.0,,,08/23/2020
12514,12514,3.70,61.0,6 Colors,,08/23/2020
12515,12515,3.30,12.0,2 Colors,,08/23/2020
12516,12516,3.70,3.0,8 Colors,,08/23/2020
12517,12517,3.10,99.0,5 Colors,,08/23/2020
12518,12518,3.70,9.0,6 Colors,,08/23/2020
12519,12519,4.00,27.0,4 Colors,,08/23/2020
12520,12520,3.00,93.0,4 Colors,,08/23/2020
12521,12521,3.00,137.0,10 Colors,,08/23/2020
12522,12522,3.70,6.0,4 Colors,,08/23/2020
12523,12523,3.30,10.0,6 Colors,,08/23/2020
12524,12524,5.00,1.0,,,08/23/2020
12525,12525,4.00,8.0,5 Colors,,08/23/2020
12526,12526,2.50,4.0,11 Colors,,08/23/2020
12527,12527,3.00,12.0,4 Colors,,08/23/2020
12528,12528,2.20,6.0,,,08/23/2020
12529,12529,3.30,6.0,3 Colors,,08/23/2020
12530,12530,3.60,55.0,3 Colors,,08/23/2020
12531,12531,4.50,981.0,2 Sizes,,08/23/2020
12532,12532,4.20,727.0,,,08/23/2020
12533,12533,4.50,1130.0,,,08/23/2020
12534,12534,4.40,912.0,,,08/23/2020
12535,12535,4.40,605.0,2 Sizes,,08/23/2020
12536,12536,4.60,154.0,2 Sizes,,08/23/2020
